userid,site_visits_7,retention_1,retention_7,version,day_of_week
934207,8,FALSE,FALSE,unlimited,Tuesday
8687832,0,FALSE,FALSE,unlimited,Monday
5012061,0,FALSE,FALSE,unlimited,Saturday
4951783,0,FALSE,FALSE,unlimited,Sunday
9405334,0,FALSE,FALSE,unlimited,Sunday
6957105,0,FALSE,FALSE,unlimited,Tuesday
8819841,0,FALSE,FALSE,unlimited,Tuesday
1143564,0,FALSE,FALSE,unlimited,Tuesday
2502,0,FALSE,FALSE,unlimited,Sunday
422764,0,FALSE,FALSE,unlimited,Sunday
3171630,1,FALSE,FALSE,unlimited,Monday
1288672,3,FALSE,FALSE,unlimited,Friday
8719699,0,FALSE,FALSE,unlimited,Monday
9334255,0,FALSE,FALSE,unlimited,Tuesday
4453266,0,FALSE,FALSE,unlimited,Monday
5972612,0,FALSE,FALSE,unlimited,Tuesday
4273766,3,TRUE,FALSE,unlimited,Saturday
2285918,3,FALSE,FALSE,unlimited,Monday
1327157,0,FALSE,FALSE,unlimited,Tuesday
9844106,3,FALSE,FALSE,unlimited,Wednesday
3405788,3,FALSE,FALSE,unlimited,Monday
1133256,0,FALSE,FALSE,unlimited,Saturday
8196942,7,FALSE,FALSE,unlimited,Wednesday
346828,6,FALSE,FALSE,unlimited,Monday
1978761,4,FALSE,FALSE,unlimited,Tuesday
8249481,4,FALSE,FALSE,unlimited,Monday
3110232,0,FALSE,FALSE,unlimited,Tuesday
7037378,5,TRUE,FALSE,unlimited,Tuesday
6402633,4,FALSE,FALSE,unlimited,Tuesday
6045234,5,FALSE,FALSE,unlimited,Thursday
6401276,9,FALSE,FALSE,unlimited,Monday
1170738,0,FALSE,FALSE,unlimited,Thursday
3649942,0,FALSE,FALSE,unlimited,Friday
2530253,7,FALSE,FALSE,unlimited,Tuesday
1896747,0,FALSE,FALSE,unlimited,Monday
4097198,0,FALSE,FALSE,unlimited,Friday
8915882,0,FALSE,FALSE,unlimited,Wednesday
8305572,0,FALSE,FALSE,unlimited,Tuesday
1529248,0,FALSE,FALSE,unlimited,Saturday
4135318,0,FALSE,FALSE,unlimited,Tuesday
3086981,4,FALSE,FALSE,unlimited,Wednesday
3397258,0,FALSE,FALSE,unlimited,Sunday
3625010,6,FALSE,FALSE,unlimited,Tuesday
6849957,3,FALSE,FALSE,unlimited,Tuesday
2152754,0,FALSE,FALSE,unlimited,Thursday
207058,0,FALSE,FALSE,unlimited,Sunday
3654236,1,FALSE,FALSE,unlimited,Monday
569015,4,FALSE,FALSE,unlimited,Sunday
3990449,5,NA,NA,unlimited,Saturday
5326487,5,FALSE,FALSE,unlimited,Saturday
4297403,0,FALSE,FALSE,unlimited,Tuesday
3599117,0,FALSE,FALSE,unlimited,Thursday
1971995,4,FALSE,FALSE,unlimited,Friday
2617222,0,FALSE,FALSE,unlimited,Monday
6351566,5,FALSE,FALSE,unlimited,Thursday
6410528,0,FALSE,FALSE,limited,Sunday
872558,7,FALSE,FALSE,unlimited,Tuesday
6784219,0,FALSE,FALSE,unlimited,Tuesday
1038532,7,FALSE,FALSE,unlimited,Tuesday
2362382,0,FALSE,FALSE,unlimited,Wednesday
530876,2,FALSE,FALSE,unlimited,Thursday
4940583,6,FALSE,FALSE,unlimited,Monday
7225950,0,FALSE,FALSE,unlimited,Monday
7217416,2,FALSE,FALSE,unlimited,Monday
9104051,1,FALSE,FALSE,unlimited,Sunday
9685398,3,TRUE,FALSE,unlimited,Wednesday
2046118,0,FALSE,FALSE,unlimited,Thursday
7921426,0,FALSE,FALSE,unlimited,Thursday
1932919,0,FALSE,FALSE,unlimited,Monday
6301113,3,FALSE,FALSE,unlimited,Wednesday
2897488,9,FALSE,FALSE,unlimited,Tuesday
3649323,0,FALSE,FALSE,unlimited,Monday
7031651,5,FALSE,FALSE,unlimited,Friday
9746755,0,FALSE,FALSE,unlimited,Sunday
9108316,0,FALSE,FALSE,unlimited,Thursday
7056972,8,FALSE,FALSE,unlimited,Monday
284002,0,FALSE,FALSE,unlimited,Saturday
9045543,0,FALSE,FALSE,unlimited,Thursday
8883496,0,FALSE,FALSE,unlimited,Friday
6442926,5,FALSE,FALSE,unlimited,Wednesday
476656,4,FALSE,FALSE,unlimited,Thursday
2409384,0,FALSE,FALSE,unlimited,Tuesday
4689178,0,FALSE,FALSE,unlimited,Monday
4368029,9,FALSE,FALSE,unlimited,Sunday
3937597,7,FALSE,FALSE,unlimited,Friday
22919,0,FALSE,FALSE,unlimited,Saturday
5102186,7,FALSE,FALSE,unlimited,Wednesday
9433739,3,NA,NA,unlimited,Monday
6156,0,FALSE,FALSE,unlimited,Thursday
9983936,0,FALSE,FALSE,unlimited,Thursday
8375098,0,FALSE,FALSE,unlimited,Saturday
276985,0,FALSE,FALSE,unlimited,Sunday
1908456,0,FALSE,FALSE,unlimited,Friday
2317264,0,FALSE,FALSE,unlimited,Wednesday
5861510,2,TRUE,FALSE,limited,Tuesday
1330373,0,FALSE,FALSE,limited,Monday
3549713,0,FALSE,TRUE,unlimited,Wednesday
2664954,0,FALSE,FALSE,unlimited,Saturday
4131794,6,FALSE,FALSE,unlimited,Tuesday
9926080,0,FALSE,FALSE,unlimited,Tuesday
8689727,0,FALSE,FALSE,unlimited,Monday
965812,0,FALSE,FALSE,unlimited,Tuesday
4772137,0,FALSE,FALSE,unlimited,Monday
5425939,4,FALSE,FALSE,unlimited,Monday
5257510,0,FALSE,FALSE,unlimited,Tuesday
6102648,0,FALSE,FALSE,unlimited,Sunday
1645246,1,FALSE,FALSE,unlimited,Thursday
4301185,6,FALSE,FALSE,unlimited,Sunday
5639804,2,FALSE,FALSE,unlimited,Thursday
9749104,0,FALSE,FALSE,unlimited,Friday
6535577,3,TRUE,FALSE,unlimited,Thursday
5765323,3,FALSE,FALSE,unlimited,Monday
5421362,0,FALSE,FALSE,unlimited,Sunday
7444252,0,FALSE,FALSE,unlimited,Tuesday
101675,3,FALSE,FALSE,unlimited,Thursday
8747292,0,FALSE,FALSE,limited,Saturday
2796981,4,FALSE,FALSE,unlimited,Tuesday
5141832,0,FALSE,FALSE,unlimited,Thursday
6271547,2,FALSE,FALSE,unlimited,Tuesday
9284231,0,FALSE,FALSE,unlimited,Saturday
9575290,0,FALSE,FALSE,unlimited,Tuesday
938725,0,FALSE,FALSE,unlimited,Wednesday
6544452,0,FALSE,FALSE,limited,Thursday
2716159,0,FALSE,FALSE,unlimited,Tuesday
9007982,0,FALSE,FALSE,unlimited,Saturday
6998632,0,FALSE,FALSE,unlimited,Thursday
6906485,9,FALSE,FALSE,unlimited,Sunday
2789057,5,FALSE,FALSE,unlimited,Tuesday
8837131,0,FALSE,FALSE,unlimited,Tuesday
7199935,0,FALSE,FALSE,unlimited,Tuesday
6215050,0,FALSE,FALSE,unlimited,Tuesday
1243715,0,FALSE,FALSE,unlimited,Thursday
3264631,8,FALSE,FALSE,unlimited,Thursday
5812230,3,FALSE,FALSE,unlimited,Friday
8913282,0,FALSE,FALSE,unlimited,Monday
8395335,0,TRUE,FALSE,unlimited,Saturday
9493414,6,FALSE,FALSE,limited,Thursday
5680873,4,FALSE,FALSE,unlimited,Tuesday
503806,5,FALSE,FALSE,limited,Monday
2011147,5,FALSE,FALSE,unlimited,Monday
5751242,3,FALSE,FALSE,unlimited,Monday
7137967,0,FALSE,FALSE,limited,Sunday
7169566,0,FALSE,FALSE,unlimited,Monday
86781,4,FALSE,FALSE,unlimited,Tuesday
2923224,5,FALSE,FALSE,unlimited,Tuesday
3175024,1,FALSE,FALSE,unlimited,Monday
9703445,0,FALSE,FALSE,unlimited,Wednesday
3895092,0,FALSE,FALSE,unlimited,Thursday
3559149,7,NA,NA,limited,Saturday
9030579,5,FALSE,FALSE,unlimited,Thursday
8965809,4,NA,NA,unlimited,Sunday
7446425,3,FALSE,FALSE,limited,Tuesday
8628823,0,FALSE,TRUE,unlimited,Friday
321369,6,FALSE,FALSE,limited,Sunday
3934545,0,FALSE,FALSE,unlimited,Monday
8890229,7,FALSE,FALSE,unlimited,Monday
5020087,5,FALSE,FALSE,unlimited,Saturday
8101809,0,FALSE,FALSE,unlimited,Friday
3030489,4,FALSE,FALSE,unlimited,Thursday
3010411,8,FALSE,FALSE,unlimited,Wednesday
5216627,10,FALSE,FALSE,unlimited,Sunday
2725815,1,FALSE,FALSE,unlimited,Wednesday
9355805,0,FALSE,FALSE,unlimited,Saturday
9287515,5,FALSE,FALSE,unlimited,Thursday
9748240,0,FALSE,FALSE,unlimited,Monday
7879390,0,FALSE,FALSE,unlimited,Monday
8797928,0,FALSE,FALSE,unlimited,Monday
1193729,5,FALSE,FALSE,unlimited,Friday
6599239,6,NA,NA,unlimited,Tuesday
3135124,0,FALSE,FALSE,limited,Sunday
6320749,6,FALSE,FALSE,unlimited,Monday
9340359,0,NA,NA,unlimited,Monday
3755981,0,FALSE,FALSE,unlimited,Monday
2224294,0,FALSE,FALSE,unlimited,Tuesday
6059551,4,TRUE,FALSE,unlimited,Monday
5941821,0,FALSE,FALSE,unlimited,Tuesday
5832975,3,FALSE,FALSE,limited,Tuesday
7199624,0,FALSE,FALSE,limited,Tuesday
3334829,0,NA,NA,unlimited,Monday
6993638,0,FALSE,TRUE,unlimited,Tuesday
8757967,0,FALSE,FALSE,unlimited,Sunday
4541687,5,FALSE,FALSE,unlimited,Tuesday
5626876,0,FALSE,FALSE,unlimited,Thursday
7561013,0,FALSE,FALSE,unlimited,Sunday
2076456,0,FALSE,FALSE,unlimited,Wednesday
200915,8,FALSE,FALSE,unlimited,Wednesday
331541,2,FALSE,FALSE,unlimited,Sunday
5233032,4,FALSE,FALSE,unlimited,Tuesday
808133,0,FALSE,TRUE,unlimited,Saturday
6073327,4,FALSE,FALSE,unlimited,Wednesday
9618283,6,FALSE,FALSE,unlimited,Tuesday
7551011,0,FALSE,FALSE,unlimited,Tuesday
3680753,5,FALSE,FALSE,unlimited,Monday
3688041,8,FALSE,FALSE,limited,Tuesday
1064849,4,NA,NA,unlimited,Monday
8462713,5,FALSE,FALSE,unlimited,Monday
8487020,7,FALSE,FALSE,limited,Monday
3641741,0,FALSE,FALSE,limited,Thursday
9111814,0,FALSE,FALSE,unlimited,Sunday
4061886,0,FALSE,FALSE,limited,Wednesday
3837619,0,FALSE,FALSE,unlimited,Saturday
6242063,6,FALSE,FALSE,unlimited,Monday
743744,5,FALSE,FALSE,unlimited,Monday
4754525,4,FALSE,FALSE,limited,Monday
2688744,0,FALSE,FALSE,unlimited,Monday
8658020,0,FALSE,FALSE,unlimited,Wednesday
9139324,7,FALSE,FALSE,unlimited,Tuesday
4557214,3,FALSE,FALSE,unlimited,Sunday
186160,0,FALSE,FALSE,limited,Tuesday
9507818,9,FALSE,FALSE,unlimited,Monday
5848425,0,FALSE,FALSE,limited,Wednesday
888285,0,FALSE,FALSE,limited,Thursday
6482190,0,FALSE,FALSE,unlimited,Monday
3666844,0,FALSE,FALSE,unlimited,Monday
3344505,0,FALSE,FALSE,limited,Monday
4709700,0,FALSE,FALSE,unlimited,Sunday
9699581,7,FALSE,FALSE,limited,Sunday
688559,7,FALSE,FALSE,unlimited,Monday
3018238,0,FALSE,FALSE,unlimited,Friday
7859689,9,FALSE,FALSE,unlimited,Monday
9886181,0,TRUE,FALSE,unlimited,Friday
491219,0,FALSE,FALSE,unlimited,Monday
7261753,5,FALSE,FALSE,unlimited,Tuesday
6433191,7,FALSE,FALSE,unlimited,Tuesday
4814262,2,FALSE,FALSE,unlimited,Wednesday
1084393,0,FALSE,FALSE,limited,Monday
4058470,4,FALSE,FALSE,limited,Tuesday
3866155,0,FALSE,FALSE,unlimited,Friday
5353735,0,FALSE,FALSE,unlimited,Wednesday
1437893,6,FALSE,FALSE,limited,Tuesday
1544007,4,FALSE,FALSE,unlimited,Wednesday
7332224,8,FALSE,FALSE,limited,Monday
9577146,0,FALSE,FALSE,unlimited,Monday
2047158,8,FALSE,FALSE,limited,Tuesday
8773788,264,TRUE,TRUE,limited,Thursday
7629981,254,TRUE,TRUE,limited,Friday
4849705,261,TRUE,TRUE,limited,Sunday
3988020,263,TRUE,FALSE,limited,Tuesday
3104133,260,TRUE,TRUE,limited,Sunday
4670525,256,TRUE,TRUE,limited,Monday
6467444,259,TRUE,TRUE,limited,Thursday
8059603,262,TRUE,FALSE,limited,Sunday
9555635,261,TRUE,TRUE,limited,Friday
6269788,259,TRUE,TRUE,limited,Friday
1913902,256,TRUE,TRUE,limited,Monday
5819329,259,NA,NA,limited,Friday
4464341,254,TRUE,TRUE,limited,Saturday
4471875,254,TRUE,TRUE,limited,Saturday
4827420,260,TRUE,TRUE,unlimited,Tuesday
6576917,263,TRUE,TRUE,unlimited,Sunday
7987384,259,TRUE,TRUE,unlimited,Saturday
1770569,262,NA,NA,unlimited,Friday
2535502,261,TRUE,TRUE,unlimited,Saturday
6715263,252,TRUE,TRUE,unlimited,Monday
7967034,258,TRUE,FALSE,unlimited,Monday
6674060,264,TRUE,FALSE,unlimited,Tuesday
741222,251,TRUE,TRUE,unlimited,Friday
1303406,260,TRUE,TRUE,unlimited,Saturday
4679774,255,TRUE,TRUE,unlimited,Wednesday
4682846,251,TRUE,TRUE,unlimited,Wednesday
5405228,262,TRUE,FALSE,unlimited,Friday
2987493,505,TRUE,TRUE,limited,Thursday
7646288,512,TRUE,TRUE,limited,Friday
4172475,505,TRUE,TRUE,limited,Friday
7286261,517,TRUE,TRUE,limited,Friday
3043570,518,TRUE,TRUE,unlimited,Friday
5455242,510,TRUE,TRUE,unlimited,Friday
387785,518,TRUE,TRUE,unlimited,Friday
8850892,771,TRUE,TRUE,unlimited,Friday
1856157,1032,TRUE,TRUE,unlimited,Wednesday
6601094,4,FALSE,FALSE,limited,Sunday
158279,7,NA,NA,limited,Tuesday
9561097,0,FALSE,FALSE,limited,Wednesday
8235074,1,FALSE,FALSE,limited,Monday
169163,9,FALSE,FALSE,limited,Sunday
4327683,0,FALSE,FALSE,limited,Monday
3952886,6,FALSE,FALSE,limited,Sunday
8221974,0,FALSE,FALSE,limited,Monday
2257661,4,FALSE,FALSE,limited,Tuesday
3379791,2,FALSE,FALSE,limited,Monday
4523217,6,FALSE,FALSE,limited,Thursday
2246637,0,FALSE,FALSE,limited,Wednesday
4306390,5,FALSE,FALSE,limited,Sunday
2521738,0,FALSE,FALSE,limited,Wednesday
9618957,0,FALSE,FALSE,limited,Friday
5711398,11,FALSE,FALSE,limited,Saturday
2510619,5,FALSE,FALSE,limited,Sunday
851722,3,FALSE,FALSE,limited,Sunday
6528007,3,FALSE,FALSE,limited,Tuesday
9538330,0,FALSE,FALSE,limited,Tuesday
1530827,0,FALSE,FALSE,limited,Monday
7566332,0,FALSE,FALSE,limited,Saturday
7665101,5,FALSE,FALSE,limited,Monday
2366965,0,FALSE,FALSE,limited,Monday
8228919,4,FALSE,FALSE,limited,Saturday
9667418,0,FALSE,FALSE,limited,Wednesday
5431759,0,FALSE,FALSE,limited,Tuesday
5055923,6,FALSE,FALSE,limited,Wednesday
5575247,0,FALSE,FALSE,limited,Wednesday
1835343,0,FALSE,FALSE,limited,Monday
4769956,4,FALSE,FALSE,limited,Wednesday
9916774,1,FALSE,FALSE,limited,Tuesday
635307,6,FALSE,FALSE,limited,Thursday
6185144,0,FALSE,FALSE,limited,Sunday
3675151,0,FALSE,FALSE,limited,Tuesday
330173,5,FALSE,FALSE,limited,Friday
7636276,7,FALSE,FALSE,limited,Thursday
3722489,6,NA,NA,limited,Friday
7775803,6,FALSE,FALSE,limited,Tuesday
9480921,0,FALSE,FALSE,limited,Tuesday
2316967,6,FALSE,FALSE,limited,Tuesday
1481213,0,FALSE,FALSE,limited,Saturday
6929624,7,FALSE,FALSE,limited,Tuesday
4363245,4,FALSE,FALSE,limited,Monday
1410662,9,FALSE,FALSE,limited,Saturday
146394,0,TRUE,FALSE,limited,Saturday
7527110,0,FALSE,FALSE,limited,Monday
1556071,9,FALSE,FALSE,limited,Thursday
7153360,0,FALSE,FALSE,limited,Tuesday
8924685,0,FALSE,FALSE,limited,Monday
9502068,5,FALSE,FALSE,limited,Monday
4928568,6,FALSE,FALSE,limited,Thursday
8453072,0,FALSE,FALSE,limited,Thursday
8990944,0,FALSE,FALSE,limited,Tuesday
6139177,0,FALSE,FALSE,limited,Wednesday
2793276,6,FALSE,FALSE,limited,Thursday
5204747,1,FALSE,FALSE,limited,Monday
7767802,5,FALSE,FALSE,limited,Sunday
7854829,0,NA,NA,limited,Monday
4983431,6,FALSE,FALSE,limited,Monday
2617203,0,FALSE,FALSE,limited,Tuesday
8634397,6,FALSE,FALSE,limited,Sunday
8398840,8,FALSE,FALSE,limited,Monday
1492581,11,FALSE,FALSE,limited,Thursday
2625305,0,FALSE,FALSE,limited,Monday
3016807,6,FALSE,TRUE,limited,Saturday
3628014,6,FALSE,FALSE,limited,Tuesday
3186866,4,FALSE,TRUE,limited,Tuesday
159273,5,FALSE,FALSE,limited,Friday
4048838,0,FALSE,FALSE,limited,Wednesday
6661538,0,FALSE,FALSE,limited,Monday
8180405,7,FALSE,FALSE,limited,Tuesday
3477302,0,FALSE,FALSE,limited,Monday
8877275,1,FALSE,FALSE,limited,Monday
764579,5,NA,NA,limited,Wednesday
2518021,0,FALSE,FALSE,limited,Monday
4737621,0,FALSE,FALSE,limited,Wednesday
5349203,0,FALSE,FALSE,limited,Tuesday
1083725,0,FALSE,FALSE,limited,Monday
3806719,7,NA,NA,limited,Monday
348969,0,NA,NA,limited,Monday
5010889,0,FALSE,FALSE,limited,Monday
3618539,0,FALSE,FALSE,limited,Tuesday
93997,0,FALSE,FALSE,limited,Tuesday
746139,6,FALSE,FALSE,limited,Thursday
6486179,7,FALSE,FALSE,limited,Monday
3528010,8,FALSE,FALSE,limited,Monday
6936876,1,TRUE,FALSE,limited,Monday
4295278,0,FALSE,FALSE,limited,Tuesday
9563442,5,FALSE,FALSE,limited,Thursday
2891664,3,FALSE,FALSE,limited,Monday
5410522,5,FALSE,FALSE,limited,Tuesday
4139634,0,FALSE,FALSE,limited,Monday
7542580,4,FALSE,FALSE,limited,Tuesday
5733583,4,FALSE,FALSE,limited,Tuesday
1315616,8,FALSE,FALSE,limited,Wednesday
5639144,7,TRUE,TRUE,limited,Friday
8105087,0,FALSE,FALSE,limited,Monday
9193752,7,FALSE,FALSE,limited,Thursday
2284244,8,TRUE,FALSE,limited,Saturday
9952532,7,FALSE,FALSE,limited,Sunday
4179462,4,FALSE,FALSE,limited,Saturday
2286548,0,FALSE,FALSE,limited,Tuesday
8354249,6,NA,NA,limited,Wednesday
4276390,1,FALSE,FALSE,limited,Tuesday
4913527,1,FALSE,FALSE,limited,Wednesday
2311496,2,TRUE,FALSE,limited,Wednesday
8809278,4,FALSE,FALSE,limited,Sunday
260184,0,FALSE,FALSE,limited,Tuesday
7507650,0,FALSE,FALSE,limited,Monday
774481,0,FALSE,FALSE,limited,Monday
8977085,3,FALSE,FALSE,limited,Monday
7463199,0,NA,NA,limited,Thursday
7063316,0,FALSE,FALSE,limited,Thursday
6371501,5,FALSE,FALSE,limited,Saturday
3643218,5,FALSE,FALSE,limited,Saturday
8575619,4,NA,NA,limited,Monday
2676346,6,FALSE,FALSE,limited,Monday
1859199,0,NA,NA,limited,Tuesday
5040252,6,FALSE,FALSE,limited,Monday
9870529,7,FALSE,FALSE,limited,Tuesday
5225687,4,FALSE,FALSE,limited,Tuesday
9670057,4,FALSE,FALSE,limited,Monday
5641735,0,FALSE,FALSE,limited,Sunday
9689133,0,FALSE,FALSE,limited,Tuesday
8854745,5,FALSE,FALSE,limited,Monday
3675976,6,FALSE,FALSE,limited,Tuesday
7387989,0,FALSE,FALSE,limited,Monday
8558719,7,NA,NA,limited,Tuesday
7437958,0,FALSE,FALSE,limited,Monday
577385,0,FALSE,FALSE,limited,Thursday
9098975,6,FALSE,FALSE,limited,Thursday
4341480,0,FALSE,FALSE,limited,Sunday
7045771,6,FALSE,FALSE,limited,Monday
5154809,0,FALSE,FALSE,limited,Saturday
1539224,3,FALSE,FALSE,limited,Thursday
2210589,0,NA,NA,limited,Monday
8731850,6,FALSE,FALSE,limited,Tuesday
5041701,0,FALSE,FALSE,limited,Friday
8056248,6,FALSE,FALSE,limited,Monday
9823504,0,FALSE,FALSE,limited,Monday
3739643,0,FALSE,FALSE,limited,Sunday
270491,3,FALSE,FALSE,limited,Wednesday
3239580,0,FALSE,FALSE,limited,Monday
2818365,0,FALSE,FALSE,limited,Tuesday
6793719,1,FALSE,FALSE,limited,Sunday
2721512,7,FALSE,FALSE,limited,Monday
2005061,4,FALSE,FALSE,limited,Tuesday
6180526,6,FALSE,FALSE,limited,Thursday
1725465,2,FALSE,FALSE,limited,Wednesday
7672796,9,FALSE,FALSE,limited,Monday
3043622,6,FALSE,FALSE,limited,Monday
8505632,6,FALSE,FALSE,limited,Monday
8225670,0,FALSE,FALSE,limited,Tuesday
1562008,4,FALSE,FALSE,limited,Sunday
1606174,0,FALSE,FALSE,limited,Thursday
2522258,7,FALSE,FALSE,limited,Thursday
1978722,0,FALSE,FALSE,limited,Tuesday
1139107,0,TRUE,FALSE,limited,Sunday
6208222,4,FALSE,FALSE,limited,Tuesday
3856395,0,FALSE,FALSE,limited,Friday
7969997,2,FALSE,FALSE,limited,Tuesday
29658,8,FALSE,FALSE,limited,Saturday
6828833,0,FALSE,FALSE,limited,Thursday
464037,0,FALSE,FALSE,limited,Monday
1298068,8,FALSE,FALSE,limited,Monday
522326,0,FALSE,FALSE,limited,Tuesday
3190271,4,FALSE,FALSE,limited,Wednesday
8098493,3,FALSE,FALSE,limited,Thursday
7628873,5,FALSE,FALSE,limited,Wednesday
9007096,0,FALSE,FALSE,limited,Sunday
9088668,9,FALSE,FALSE,limited,Sunday
9510862,0,FALSE,FALSE,limited,Thursday
2725352,7,FALSE,FALSE,limited,Monday
4251594,4,FALSE,FALSE,limited,Sunday
5933018,0,FALSE,FALSE,limited,Monday
4656376,0,FALSE,FALSE,limited,Tuesday
8355647,0,FALSE,FALSE,limited,Thursday
9586415,6,FALSE,FALSE,limited,Tuesday
6383446,7,FALSE,FALSE,limited,Monday
2916478,12,FALSE,FALSE,limited,Monday
5625807,0,FALSE,FALSE,limited,Tuesday
905129,0,NA,NA,limited,Monday
2118273,0,FALSE,FALSE,limited,Sunday
4363337,8,FALSE,FALSE,limited,Monday
9845161,0,FALSE,FALSE,limited,Sunday
6724899,0,FALSE,FALSE,limited,Wednesday
7431701,3,FALSE,FALSE,limited,Friday
8058384,1,TRUE,FALSE,limited,Sunday
8625449,6,FALSE,FALSE,limited,Sunday
9570382,0,FALSE,FALSE,limited,Wednesday
4106158,0,FALSE,FALSE,limited,Saturday
8405555,0,FALSE,FALSE,limited,Monday
262307,0,FALSE,FALSE,limited,Monday
1199926,0,FALSE,FALSE,limited,Saturday
1654370,5,FALSE,FALSE,limited,Monday
9426712,0,FALSE,FALSE,limited,Tuesday
9938737,0,TRUE,TRUE,limited,Sunday
7404359,0,FALSE,FALSE,limited,Tuesday
406211,4,FALSE,FALSE,limited,Tuesday
8594514,0,FALSE,FALSE,limited,Sunday
2044675,0,FALSE,FALSE,limited,Tuesday
1658465,12,FALSE,FALSE,limited,Wednesday
743942,0,FALSE,FALSE,limited,Tuesday
7818385,9,FALSE,FALSE,limited,Tuesday
1448275,0,FALSE,FALSE,limited,Thursday
4734231,5,FALSE,FALSE,limited,Tuesday
3890103,0,FALSE,FALSE,limited,Tuesday
8971513,6,FALSE,FALSE,limited,Monday
9723289,8,FALSE,FALSE,limited,Saturday
7540272,0,FALSE,FALSE,limited,Saturday
7984907,0,FALSE,FALSE,limited,Tuesday
5444855,0,FALSE,FALSE,limited,Monday
9377205,0,FALSE,FALSE,limited,Wednesday
8495095,6,FALSE,FALSE,limited,Tuesday
6858228,0,FALSE,FALSE,limited,Thursday
5033102,0,TRUE,FALSE,limited,Wednesday
2099632,0,FALSE,FALSE,limited,Tuesday
3049260,10,FALSE,FALSE,limited,Wednesday
5406612,0,TRUE,FALSE,limited,Sunday
8128832,6,FALSE,FALSE,limited,Thursday
8027460,0,FALSE,FALSE,limited,Tuesday
6502032,9,FALSE,FALSE,limited,Monday
688418,0,FALSE,FALSE,limited,Tuesday
8757860,0,FALSE,FALSE,limited,Monday
9987268,1,FALSE,FALSE,limited,Monday
5685761,8,FALSE,FALSE,limited,Tuesday
5087651,0,TRUE,FALSE,limited,Tuesday
938663,5,FALSE,FALSE,limited,Monday
4695244,0,FALSE,FALSE,limited,Sunday
386296,0,FALSE,FALSE,limited,Monday
2011908,5,FALSE,FALSE,limited,Tuesday
2300685,5,FALSE,FALSE,limited,Monday
2486909,6,NA,NA,limited,Sunday
3034833,9,FALSE,FALSE,limited,Sunday
1073860,0,FALSE,FALSE,limited,Monday
7296637,0,FALSE,FALSE,limited,Monday
2381901,7,FALSE,FALSE,limited,Sunday
6377801,0,FALSE,FALSE,limited,Monday
1969033,0,FALSE,FALSE,limited,Monday
6027531,8,FALSE,FALSE,limited,Monday
6218855,5,FALSE,FALSE,limited,Tuesday
4851596,6,FALSE,FALSE,limited,Tuesday
7840336,7,FALSE,FALSE,limited,Tuesday
9150932,0,FALSE,FALSE,limited,Tuesday
1618744,7,FALSE,FALSE,limited,Thursday
5629472,0,FALSE,FALSE,limited,Sunday
3308731,0,FALSE,FALSE,limited,Tuesday
3464240,0,TRUE,FALSE,limited,Sunday
3630902,0,FALSE,FALSE,limited,Tuesday
1953578,5,FALSE,FALSE,limited,Tuesday
7059907,5,FALSE,FALSE,limited,Monday
6506151,8,FALSE,FALSE,limited,Saturday
6257167,0,FALSE,FALSE,limited,Wednesday
4161990,1,FALSE,FALSE,limited,Monday
594225,11,FALSE,FALSE,limited,Saturday
2887036,4,TRUE,FALSE,limited,Monday
2212670,7,FALSE,FALSE,limited,Tuesday
9638638,4,FALSE,FALSE,limited,Thursday
5227063,8,FALSE,FALSE,limited,Wednesday
6659198,8,FALSE,FALSE,limited,Thursday
6111907,4,FALSE,FALSE,limited,Wednesday
4634101,5,FALSE,FALSE,limited,Wednesday
9499886,0,FALSE,FALSE,limited,Friday
2427409,0,FALSE,FALSE,limited,Tuesday
6400951,2,FALSE,FALSE,limited,Tuesday
6215434,0,FALSE,FALSE,limited,Monday
4812222,5,FALSE,FALSE,limited,Sunday
890978,0,FALSE,FALSE,limited,Monday
90120,0,FALSE,FALSE,limited,Monday
2699958,0,FALSE,FALSE,limited,Tuesday
3787530,0,FALSE,FALSE,limited,Saturday
3620814,5,FALSE,FALSE,limited,Wednesday
447871,6,FALSE,FALSE,limited,Tuesday
8956334,8,FALSE,FALSE,limited,Sunday
1948212,3,FALSE,FALSE,limited,Tuesday
9358030,0,FALSE,FALSE,limited,Tuesday
1548440,0,FALSE,FALSE,limited,Saturday
4872788,5,FALSE,FALSE,limited,Monday
7345150,0,FALSE,FALSE,limited,Monday
4505941,6,FALSE,FALSE,limited,Thursday
3873087,6,FALSE,FALSE,limited,Thursday
5216446,5,TRUE,FALSE,limited,Friday
7162711,0,FALSE,FALSE,limited,Wednesday
3552153,0,FALSE,FALSE,limited,Monday
8005677,10,FALSE,FALSE,limited,Thursday
6725656,0,FALSE,FALSE,limited,Monday
4479420,7,FALSE,FALSE,limited,Monday
8051132,5,FALSE,FALSE,limited,Tuesday
2757625,6,FALSE,FALSE,limited,Thursday
9326849,5,NA,NA,limited,Saturday
6443480,0,FALSE,FALSE,limited,Wednesday
1243163,7,TRUE,FALSE,limited,Monday
5651067,0,FALSE,FALSE,limited,Wednesday
232306,6,FALSE,FALSE,limited,Sunday
5220378,0,FALSE,FALSE,limited,Saturday
2747290,0,FALSE,FALSE,limited,Thursday
1160329,0,TRUE,FALSE,limited,Saturday
853620,6,FALSE,FALSE,limited,Tuesday
